,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
839,0.958333333,0.041666667,0.050847458,0.050847458,0.101694915,0.016949153,0.779661017,1,0.609375,0.03125,0,0.171875,0.1875
840,0.971830986,0.028169014,0.036363636,0.054545455,0.054545455,0.127272727,0.727272727,1,0.64516129,0.032258065,0,0.161290323,0.161290323
841,0.92,0.08,0,0.038461538,0.038461538,0.153846154,0.769230769,1,0.706896552,0.017241379,0.034482759,0.120689655,0.120689655
842,0.873417722,0.126582278,0.019607843,0.019607843,0,0.137254902,0.823529412,1,0.714285714,0,0.071428571,0.107142857,0.107142857
843,0.896103896,0.103896104,0.019230769,0.038461538,0.019230769,0.134615385,0.788461538,1,0.666666667,0,0,0.166666667,0.166666667
844,0.945205479,0.054794521,0.120689655,0.017241379,0.017241379,0.155172414,0.689655172,1,0.627118644,0.016949153,0.016949153,0.203389831,0.13559322
845,1,0,0,0,0.056603774,0.226415094,0.716981132,1,0.62295082,0.180327869,0.081967213,0.114754098,0
846,1,0,0.019230769,0.019230769,0.019230769,0.288461538,0.653846154,1,0.596774194,0.161290323,0.032258065,0.177419355,0.032258065
847,0.971830986,0.028169014,0.038461538,0.076923077,0,0.173076923,0.711538462,1,0.639344262,0.049180328,0.032786885,0.147540984,0.131147541
848,0.971830986,0.028169014,0.072727273,0,0.018181818,0.272727273,0.636363636,1,0.727272727,0.072727273,0.036363636,0.145454545,0.018181818
849,0.896103896,0.103896104,0,0.02,0,0.3,0.68,1,0.709090909,0.054545455,0.018181818,0.181818182,0.036363636
850,0.932432432,0.067567568,0.018181818,0,0.072727273,0.272727273,0.636363636,1,0.740740741,0.074074074,0,0.185185185,0
851,0.958333333,0.041666667,0,0.083333333,0.166666667,0.15,0.6,1,0.716981132,0.056603774,0.018867925,0.20754717,0
852,0.971830986,0.028169014,0,0.122807018,0.122807018,0,0.754385965,1,0.492307692,0.123076923,0.092307692,0.184615385,0.107692308
853,0.985714286,0.014285714,0.044776119,0.074626866,0.208955224,0.029850746,0.641791045,1,0.703703704,0.037037037,0.037037037,0.185185185,0.037037037
854,0.985714286,0.014285714,0.01754386,0.105263158,0.105263158,0.192982456,0.578947368,1,0.803921569,0.019607843,0.039215686,0.137254902,0
