,"('S', ('VP',))","('S', ('NP', 'VP'))","('S', ('NP', 'S'))","('S', ('VP', 'NP'))","('S', ('S', 'NP'))","('VP', ('NP', 'VP'))","('VP', ('NP', 'V'))","('VP', ('V',))","('VP', ('VP', 'NP'))","('VP', ('V', 'NP'))","('NP', ('NP', 'NP'))","('NP', 'np')","('V', 'v')"
969,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
970,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
971,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
972,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
973,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.675,0.0,0.075,0.0,1.0,1.0
974,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.675,0.0,0.075,0.0,1.0,1.0
975,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.675,0.0,0.075,0.0,1.0,1.0
976,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.675,0.0,0.075,0.0,1.0,1.0
977,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.675,0.0,0.075,0.0,1.0,1.0
978,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.675,0.0,0.075,0.0,1.0,1.0
979,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.675,0.0,0.075,0.0,1.0,1.0
980,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.675,0.0,0.075,0.0,1.0,1.0
981,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
982,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
983,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
984,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
985,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
986,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
987,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
988,0.8333333333333334,0.06666666666666667,0.0,0.1,0.0,0.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,1.0,1.0
989,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
990,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
991,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
992,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
993,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
994,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
995,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
996,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
997,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
998,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
999,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1000,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1001,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1002,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1003,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1004,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1005,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1006,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1007,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1008,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1009,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1010,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1011,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1012,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1013,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1014,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1015,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1016,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1017,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1018,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1019,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1020,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1021,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1022,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1023,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.07142857142857142,0.9285714285714286,1.0
1024,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.6333333333333333,0.0,0.1,0.0,1.0,1.0
1025,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1026,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1027,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1028,0.8333333333333334,0.06666666666666667,0.0,0.1,0.0,0.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,1.0,1.0
1029,0.7333333333333333,0.16666666666666666,0.0,0.1,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,1.0,1.0
1030,0.84375,0.0,0.0625,0.09375,0.0,0.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,1.0,1.0
1031,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.23333333333333334,0.7666666666666667,0.0,0.0,0.0,1.0,1.0
1032,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1033,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1034,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1035,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1036,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1037,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1038,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1039,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1040,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1041,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1042,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1043,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1044,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1045,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1046,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1047,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1048,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1049,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1050,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1051,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1052,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1053,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1054,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1055,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1056,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1057,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1058,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1059,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1060,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1061,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1062,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1063,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1064,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1065,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1066,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1067,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1068,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1069,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1070,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1071,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1072,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1073,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1074,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1075,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1076,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1077,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1078,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1079,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1080,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1081,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1082,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1083,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1084,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1085,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1086,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1087,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1088,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1089,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1090,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1091,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1092,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1093,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1094,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1095,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1096,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1097,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1098,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1099,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1100,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1101,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1102,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1103,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1104,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1105,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1106,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1107,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1108,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1109,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1110,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1111,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1112,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1113,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1114,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1115,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1116,1.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.6976744186046512,0.06976744186046512,0.0,0.0,1.0,1.0
1117,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1118,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1119,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1120,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1121,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1122,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1123,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1124,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,1.0,1.0
1125,0.6578947368421053,0.13157894736842105,0.13157894736842105,0.0,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1126,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1127,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1128,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1129,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1130,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1131,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1132,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1133,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1134,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1135,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1136,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1137,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1138,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1139,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1140,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1141,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1142,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1143,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1144,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1145,0.9,0.0,0.0,0.1,0.0,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1146,0.9,0.0,0.0,0.1,0.0,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1147,0.9,0.0,0.0,0.1,0.0,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1148,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1149,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1150,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1151,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1152,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1153,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1154,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1155,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1156,0.9,0.0,0.0,0.1,0.0,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1157,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1158,0.9,0.0,0.0,0.1,0.0,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1159,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1160,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1161,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1162,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1163,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1164,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1165,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1166,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1167,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1168,0.9,0.0,0.0,0.1,0.0,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1169,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1170,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1171,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1172,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1173,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1174,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1175,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1176,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1177,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1178,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1179,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1180,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1181,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1182,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1183,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1184,0.675,0.0,0.25,0.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1185,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1186,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1187,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1188,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1189,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1190,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1191,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1192,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1193,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1194,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1195,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1196,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1197,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1198,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1199,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
