,"('S', ('VP',))","('S', ('NP', 'S'))","('S', ('S', 'NP'))","('S', ('NP', 'VP'))","('S', ('VP', 'NP'))","('VP', ('V', 'NP'))","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('VP', 'NP'))","('VP', ('V',))","('NP', ('NP', 'NP'))","('NP', 'np')","('V', 'v')"
1067,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1068,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1069,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1070,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1071,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1072,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1073,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1074,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1075,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1076,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1077,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1078,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1079,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1080,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1081,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1082,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1083,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1084,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1085,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1086,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1087,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1088,0.7,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,1.0,1.0
1089,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1090,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1091,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.7,0.0,0.0,0.3,0.0,1.0,1.0
1092,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1093,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1094,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1095,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1096,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,1.0
1097,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1098,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1099,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1100,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1101,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1102,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1103,0.25,0.0,0.2857142857142857,0.4642857142857143,0.0,0.0,0.35,0.0,0.0,0.65,0.0,1.0,1.0
1104,0.75,0.0,0.0,0.25,0.0,0.0,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,1.0,1.0
1105,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1106,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1107,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1108,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1109,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1110,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1111,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1112,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.7,0.0,0.0,0.3,0.0,1.0,1.0
1113,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1114,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1115,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1116,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1117,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1118,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1119,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1120,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1121,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1122,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1123,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1124,0.4,0.0,0.0,0.6,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,1.0,1.0
1125,0.65,0.0,0.0,0.35,0.0,0.0,0.4642857142857143,0.0,0.2857142857142857,0.25,0.0,1.0,1.0
1126,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1127,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1128,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1129,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1130,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1131,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1132,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1133,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1134,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1135,0.21428571428571427,0.0,0.2857142857142857,0.5,0.0,0.0,0.3,0.0,0.0,0.7,0.0,1.0,1.0
1136,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1137,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1138,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1139,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1140,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1141,0.3,0.0,0.0,0.7,0.0,0.0,0.21428571428571427,0.0,0.2857142857142857,0.5,0.0,1.0,1.0
1142,0.4642857142857143,0.0,0.2857142857142857,0.25,0.0,0.0,0.65,0.0,0.0,0.35,0.0,1.0,1.0
1143,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.4,0.0,0.0,0.6,0.0,1.0,1.0
1144,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1145,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1146,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1147,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1148,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1149,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1150,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1151,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1152,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1153,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1154,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1155,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,1.0
1156,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1157,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1158,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1159,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1160,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1161,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1162,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1163,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1164,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1165,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1166,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1167,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1168,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1169,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1170,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1171,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1172,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1173,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1174,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1175,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1176,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1177,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1178,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1179,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1180,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1181,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1182,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1183,0.25,0.0,0.0,0.75,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,1.0,1.0
1184,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1185,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1186,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1187,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1188,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1189,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1190,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1191,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1192,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1193,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1194,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1195,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1196,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1197,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,1.0
1198,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1199,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1200,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1201,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1202,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1203,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1204,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.7,0.0,0.0,0.3,0.0,1.0,1.0
1205,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.7,0.0,0.0,0.3,0.0,1.0,1.0
1206,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1207,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1208,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,1.0
1209,0.6,0.0,0.0,0.4,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,1.0,1.0
1210,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1211,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1212,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1213,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1214,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1215,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1216,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1217,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1218,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,1.0
1219,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1220,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1221,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1222,0.65,0.0,0.0,0.35,0.0,0.0,0.4642857142857143,0.0,0.2857142857142857,0.25,0.0,1.0,1.0
1223,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1224,0.7,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,1.0,1.0
1225,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1226,0.75,0.0,0.0,0.25,0.0,0.0,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,1.0,1.0
1227,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1228,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1229,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1230,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1231,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1232,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1233,0.25,0.0,0.0,0.75,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,1.0,1.0
1234,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1235,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1236,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1237,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1238,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1239,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1240,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1241,0.7,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,1.0,1.0
1242,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1243,0.55,0.0,0.0,0.45,0.0,0.0,0.39285714285714285,0.0,0.2857142857142857,0.32142857142857145,0.0,1.0,1.0
1244,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1245,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1246,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1247,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1248,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1249,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
