,"('S', ('VP',))","('S', ('VP', 'NP'))","('S', ('S', 'NP'))","('S', ('NP', 'VP'))","('S', ('NP', 'S'))","('VP', ('NP', 'V'))","('VP', ('VP', 'NP'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('NP', 'np')","('NP', ('NP', 'NP'))","('V', 'v')"
919,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
920,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
921,0.6,0.4,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.23076923076923078,1.0,0.0,1.0
922,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
923,0.2857142857142857,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
924,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
925,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
926,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
927,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
928,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
929,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
930,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0
931,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
932,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
933,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
934,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
935,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
936,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
937,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
938,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
939,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
940,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
941,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
942,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
943,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
944,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
945,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
946,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
949,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
950,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
952,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
953,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
955,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
956,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
957,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
958,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
959,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
960,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
964,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
965,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
966,0.6,0.4,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.375,1.0,0.0,1.0
967,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
969,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
970,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
971,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
972,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
973,0.6,0.4,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.23076923076923078,1.0,0.0,1.0
974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
975,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
976,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
977,0.46153846153846156,0.3076923076923077,0.0,0.0,0.23076923076923078,0.7,0.0,0.0,0.0,0.3,1.0,0.0,1.0
978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
980,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
981,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
982,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
983,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
984,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
985,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
986,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
987,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
988,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
989,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
990,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
991,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
992,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
993,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
995,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4444444444444444,0.2,0.0,0.0,0.0,0.8,1.0,0.0,1.0
996,0.6,0.4,0.0,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,1.0
997,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
998,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1003,0.6,0.4,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.375,1.0,0.0,1.0
1004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1011,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1012,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0
1013,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1014,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1028,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1029,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
1030,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
1031,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1032,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
1033,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,0.7,0.0,0.0,0.0,0.3,1.0,0.0,1.0
1034,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
1035,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,0.7,0.0,0.0,0.0,0.3,1.0,0.0,1.0
1036,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.2,0.0,0.0,0.0,0.8,1.0,0.0,1.0
1037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1042,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
1043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1044,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1045,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1046,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1048,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1049,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1050,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1051,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1052,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1067,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1068,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1069,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1070,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1071,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1072,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
1073,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
1074,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
1075,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
1076,0.6,0.4,0.0,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,1.0
1077,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1078,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1079,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1080,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1084,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1085,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1086,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1087,0.23076923076923078,0.0,0.0,0.5384615384615384,0.23076923076923078,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1088,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1089,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1090,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.6,0.875,0.125,1.0
1091,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.6,0.875,0.125,1.0
1092,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.6,0.875,0.125,1.0
1093,0.6,0.4,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.23076923076923078,1.0,0.0,1.0
1094,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
1095,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,0.0,1.0
1096,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,0.0,1.0
1097,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1098,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1099,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1100,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1101,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1102,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1103,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,0.0,1.0
1104,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,0.0,1.0
1105,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,0.0,1.0
1106,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,0.0,1.0
1107,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,0.0,1.0
1108,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1109,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
1110,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1111,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1112,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1113,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.2,0.0,0.0,0.0,0.8,1.0,0.0,1.0
1114,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,0.0,1.0
1115,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1116,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1117,0.23076923076923078,0.0,0.0,0.5384615384615384,0.23076923076923078,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1118,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1119,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1120,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1121,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1122,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1123,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1124,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1125,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1126,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1127,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1128,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1129,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1130,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1131,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1132,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1133,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1134,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1135,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1136,0.2,0.0,0.0,0.8,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,1.0,0.0,1.0
1137,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1138,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1139,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1140,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
1141,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1142,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1143,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1144,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
1145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
1154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
