sample,"NP,np","NP,NP,NP","S,NP,S","S,NP,VP","S,S,NP","S,VP,NP","S,VP","V,v","VP,NP,V","VP,NP,VP","VP,V,NP","VP,V","VP,VP,NP",lang,run,bias
32412,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32413,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32414,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32415,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32416,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32417,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32418,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32419,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32420,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32421,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32422,1,0,0.096774194,0,0.2580645161290322,0,0.6451612903225806,1,0.85,0,0,0.15,0,French,2,Biased
32423,1,0,0.096774194,0,0.2580645161290322,0,0.6451612903225806,1,0.85,0,0,0.15,0,French,2,Biased
32424,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32425,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32426,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32427,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,2,Biased
32428,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,2,Biased
32429,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,2,Biased
32430,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32431,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32432,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32433,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32434,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32435,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32436,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32437,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32438,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32439,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32440,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32441,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32442,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32443,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32444,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32445,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32446,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32447,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32448,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32449,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32450,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32451,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32452,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32453,1,0,0,0.75,0,0,0.25,1,0.1785714285714285,0,0,0.5357142857142857,0.2857142857142857,French,2,Biased
32454,1,0,0,0.7,0,0,0.3,1,0.2142857142857142,0,0,0.5,0.2857142857142857,French,2,Biased
32455,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,2,Biased
32456,1,0,0,0.65,0,0,0.35,1,0.25,0,0,0.4642857142857143,0.2857142857142857,French,2,Biased
32457,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32458,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32459,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,2,Biased
32460,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32461,1,0,0,0.7,0,0,0.3,1,0.2142857142857142,0,0,0.5,0.2857142857142857,French,2,Biased
32462,1,0,0,0.5714285714285714,0.2857142857142857,0,0.1428571428571428,1,0.2,0,0,0.8,0,French,2,Biased
32463,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32464,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32465,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32466,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32467,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32468,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32469,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32470,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32471,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32472,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32473,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32474,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32475,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32476,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32477,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32478,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32479,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32480,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32481,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32482,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32483,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32484,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32485,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,2,Biased
32486,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32487,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32488,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32489,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32490,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32491,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32492,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32493,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32494,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32495,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32496,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32497,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,2,Biased
32498,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32499,0.875,0.125,0,0,0,0.35,0.65,1,0.85,0,0,0.15,0,French,2,Biased
32500,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32501,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32502,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32503,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32504,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32505,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32506,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32507,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32508,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32509,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32510,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32511,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32512,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32513,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32514,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32515,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32516,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32517,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32518,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32519,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32520,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32521,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32522,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32523,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32524,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32525,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32526,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32527,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32528,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32529,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32530,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32531,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32532,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32533,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32534,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32535,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32536,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32537,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32538,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32539,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32540,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32541,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32542,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32543,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32544,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32545,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32546,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32547,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32548,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32549,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32550,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32551,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32552,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32553,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32554,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32555,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32556,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32557,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32558,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32559,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32560,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32561,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32562,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32563,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32564,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32565,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32566,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32567,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32568,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32569,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32570,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32571,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32572,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32573,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32574,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32575,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32576,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32577,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32578,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32579,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32580,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32581,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32582,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32583,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32584,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32585,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32586,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32587,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32588,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32589,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32590,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32591,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32592,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32593,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32594,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32595,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32596,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32597,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32598,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32599,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32600,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32601,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32602,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32603,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32604,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32605,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32606,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32607,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32608,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32609,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32610,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32611,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32612,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32613,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32614,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32615,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32616,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32617,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32618,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32619,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32620,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32621,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32622,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32623,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32624,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32625,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32626,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32627,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32628,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32629,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32630,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32631,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32632,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32633,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32634,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32635,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32636,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32637,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32638,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32639,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32640,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32641,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32642,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32643,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32644,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32645,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32646,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32647,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32648,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32649,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32650,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32651,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32652,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32653,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32654,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32655,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32656,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32657,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32658,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32659,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32660,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32661,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32662,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32663,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32664,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32665,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32666,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32667,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32668,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32669,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32670,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32671,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32672,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32673,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32674,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32675,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32676,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32677,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32678,0.90625,0.09375,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,10,Biased
32679,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32680,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
32681,0.90625,0.09375,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,10,Biased
